content,hashtag,timestamp,User
@DougPolkVids @FreheBjorn 100% your burner.  lol,KSU,2023-04-28 15:28:46+00:00,Matt
"Time to meet more of our Seniors that will be honored on Saturday, starting with Zoe King, an attacker from Toronto, Ontario 👏

Post-KSU plans: Will remain at KSU to finish their degree.  

 🦉🥍",KSU,2023-04-28 15:28:18+00:00,Kennesaw State LAX
@LifeofFitz More KSU insecurity. It’s not a KSU-KU thing.  This is just what fans do. They play GM after every pick and you should be better than this. A lot of fans wanted to trade up for a WR1. We can want that and also think FAU is legit. That should be an okay position to take.,KSU,2023-04-28 15:26:59+00:00,Abe Froman
"@forsportsonly Data from 2021: The KU Alumni Association reported having over 42,000 alumni in the Kansas City metro area.
The KSU Alumni Association reported having over 27,000 alumni.
University of Missouri: The Mizzou Alumni Association reported having over 19,000 alumni.",KSU,2023-04-28 15:26:42+00:00,Scott Abel 🌾
Had a blast at yesterday’s Animation Game Design Spring Semester Showcase. Thanks to the students for their awesome work and out industry guests for giving great feedback and insight!,KSU,2023-04-28 15:26:12+00:00,KSUAnimationGames
"Heey, Got an essay/Math/biology/chemistry/quizzes/anatomy/physics /maths/algebra/SPSS you may need help with .Am available hmu
       @WriterMegan              
Email:meganwriter99@gmail.com",KSU,2023-04-28 15:26:05+00:00,Megan📚
".@KyStateU Regents meet twice, agree to new expenses",KSU,2023-04-28 15:25:44+00:00,The State Journal
"@KyleMcD38756826 @33KSU @KSeaboldt I like the kid. I like the story. I think he’s a good player. I think there are still good KSU players available. I wouldn’t be upset if Chiefs took the CB in round 2. I just thought the scenario played out too neatly to be true. Just odd. Not bad, just odd. 🤷‍♂️",KSU,2023-04-28 15:25:24+00:00,Asst. to the GM
You love to see it.,KSU,2023-04-28 15:24:25+00:00,Nathan Dahlgren
@raseesaldhawi @RCU_SA @ArtsAlUla @ExperienceAlUla @CAP_KSU_KSA Great job👏🏻,KSU,2023-04-28 15:23:48+00:00,Layan AlDawoud
Im so close the last assignment at KSU has been completed only 2 finals left and I’m gone,KSU,2023-04-28 15:19:14+00:00,primal warrior
"Having upcoming classes or assignments that are due, DM me at anytime for me to handle them for you *good grades guaranteed       
@Sophiewriter_",KSU,2023-04-28 15:06:43+00:00,Sophie🖤
"Talking to KU fans is like going over to my homeboys place, and their annoying little brother KSU comes out of nowhere and starts talking shit",KSU,2023-04-28 15:03:08+00:00,Sauced Pikachu
Coaches @QHairston7 is here in Louisville for the grassroots showcase live period! Come check him out live! @_CoachSmith24 @TylerHoch24 @ksu_cojac @CoachAWHamilton @CoachPSpradlin @Darrin_Horn @Tabx2 @doug_davenport @LeporeSteve @Coach__Lombardi @DRH_5 @marcusg32 @CNHeadCoachB…,KSU,2023-04-28 15:03:06+00:00,Recruit Buda Johnson 🏀
"KSU's Felix Anudike-Uzomah selected by Chiefs in the 1st round

via @MERCsports / @iamtimeverson",KSU,2023-04-28 15:02:25+00:00,The Mercury Sports
"Dm for quality essays,Timely delivery, Online classes, Assignments and any other Academic Task Good grades guaranteed 💯          
@writer_MK_",KSU,2023-04-28 14:57:51+00:00,MK💫
"HELLO GUYS👋. I HELP STUDENTS WITH ESSAYS, ASSIGNMENTS AND ONLINE CLASSES.                

@writer_MK_
      

+1(951) 554-0817 text/Whatsapp",KSU,2023-04-28 14:57:48+00:00,MK💫
"If you would like to see our beloved Tyler Long absolutely CRUSH Erik Larsson’s Trombone Concertino, be sure to attend the KSU Symphony Orchestra Concert THIS THURSDAY in McCain Auditorium. DON’T MISS IT! Congratulations Tyler!",KSU,2023-04-28 14:57:33+00:00,Tyler Long
"Universities with players selected 1st round of the 2023 NFL draft
Ohio St/UGA-3
Bama/Iowa/Clemson-2
Florida/USC/KSU/Maryland/Utah/Oklahoma/Oregon/Mississippi St/Tennessee/Texas/Texas Tech/Iowa St/ Northwestern/*ichigan/Pittsburgh/TCU/Boston College/Maryland/Utah-1",KSU,2023-04-28 14:57:07+00:00,Samuel Patomson
"We offer Online class homework, exam help   DM open 24/7    .",KSU,2023-04-28 14:56:45+00:00,Assignment help Tutors What'sApp +1(629) 465-9148
"We offer Online class homework, exam help   DM open 24/7",KSU,2023-04-28 14:56:33+00:00,Assignment help Tutors What'sApp +1(629) 465-9148
We make sure we give you quality every day.,KSU,2023-04-28 14:52:15+00:00,contentwriters
@fins0905 Any reason your recent Twitch streams don’t show up under recent broadcasts? The last one says it was 20 days ago.,KSU,2023-04-28 14:51:03+00:00,Shawn Dryden
@CJScoobs The comments of 'doesn't support run' in part comes from the KState alignment and the frequency he's double teamed. He needs to be a bit stronger/stout but he's a more complete player than perhaps his film indicates based in part on the KSU defensive scheme,KSU,2023-04-28 14:49:15+00:00,jmccarty1982
KSU Science And Technology Hostel Allocation,KSU,2023-04-28 14:48:42+00:00,Real Mina Blog
@TheRealMasonV To be honest none of us care once they’re pros. I love Bolton and I hate MIZZOU way more than KSU. 🤷‍♂️,KSU,2023-04-28 14:47:12+00:00,Trill Self
"@SkyyMooreGoat @ArrowheadLive @SukiLoading it’s the nfl not college, good db technique can shut him down with ease considering he has no route tree",KSU,2023-04-28 14:46:16+00:00,ksu mgb 🌾🌾
@ABJayhawk @bturner23 Seems like you want this to be true because he’s a ksu guy. Most people who get paid to do this think he’s the plug and play starter over Omenihu.,KSU,2023-04-28 14:46:15+00:00,Dick Knostman 🌾
😂 watch out @CoachBorne...@BaileyB_KSU coming for your dance crown.,KSU,2023-04-28 14:41:37+00:00,W. Brum
"He is glowing. 
Post-spn era has been good to Jared fans. 
I was so apprehensive when the show ended, but we've gotten better content on a consistent basis, and he looks more beautiful every day.",KSU,2023-04-28 14:40:14+00:00,Ksu Miniaieva 💙💛
"@BaileyB_KSU There ya go. Well done, Bailey.",KSU,2023-04-28 14:39:21+00:00,John Grice
"@ecwells06 @bturner23 It’s just funny to me the amount of ksu/chiefs fans who loved this pick

Don't love the pick. I liked it given the board. But would've preferred trading back. IMO FAU is a rotational piece this year.  Has starter qualities though. Doesn't mean I hate him. Always root for KC kids",KSU,2023-04-28 14:38:42+00:00,HawkBrand
DUDES!!,KSU,2023-04-28 14:33:25+00:00,Bailey Bachamp
@ksu_mgb @ArrowheadLive Exactly. They get so caught up in names because these talking heads say they have good tape when they don't know anything about the game,KSU,2023-04-28 14:26:19+00:00,Billy Ray
"DEADLINE TOMORROW: KSU grad students, apply by tomorrow for a GSC travel award for a conference/activity that begins in July. Giving a presentation but haven't received an acceptance notification yet? You must still apply by May 1.",KSU,2023-04-28 14:25:00+00:00,K-StateGradSchool
Felix was constantly doubled at KSU. He will get the pleasure of playing next to Jones. He will be a factor,KSU,2023-04-28 14:22:09+00:00,Kingkiller - Jordan Rogers
"Doesn't matter if you cheer for KU, KSU, or MU ... if you live in KC or love the Chiefs then you should be all over this pick! Can't wait to watch him get out there!",KSU,2023-04-28 14:21:24+00:00,KC_Crane
@Kseniiabzh Wow Ksu it’s cool 🤯,KSU,2023-04-28 14:21:05+00:00,Nadi 
"@ksu_FAN aside: lol, my sister and I sang this a lot when we were kids",KSU,2023-04-28 14:20:48+00:00,JT VanGilder
@GarrettDowning No Greg Roman is another plus,KSU,2023-04-28 14:19:59+00:00,Marcus🏈🏀
@ksu_FAN but who would do that?,KSU,2023-04-28 14:18:49+00:00,"parker, over-educated"
"@ksu_FAN as long as they stay the course and don't, say, hire the disgraced son who was an architect and an enabler of a horrendous scandal at your rival school",KSU,2023-04-28 14:18:43+00:00,"parker, over-educated"
Love watching highlights of draft picks. Just stinks a lil when they are KSU,KSU,2023-04-28 14:16:18+00:00,Ham Sandwhich
@statsowar It's always good to wear purple.,KSU,2023-04-28 14:15:56+00:00,ksu_FAN 🌻 🌻 🌻
@ksu_FAN plus FAU to KC in R1? What a time to be alive,KSU,2023-04-28 14:13:41+00:00,"parker, over-educated"
K-State twitter rn...,KSU,2023-04-28 14:10:54+00:00,ksu_FAN 🌻 🌻 🌻
@KC_Tiger_Jon @cdotharrison KU fans really don’t have the right to say anything about KSU football.  They’ve got their own football problems.,KSU,2023-04-28 14:09:31+00:00,Jennifer
@GamblinGauchos Cut all 3,KSU,2023-04-28 14:07:03+00:00,Duncan Davidson
@AndyChris05 @PatMcAfeeShow @GrantFlanders I think he did it on purpose to mock himself,KSU,2023-04-28 14:05:40+00:00,Marty Wallace
@FANMAN_KSU Dude just relax,KSU,2023-04-28 14:03:31+00:00,Matt Dahlstrom
Join us as we wrap up the last GEL of the school year with a trip down memory lane with KSU Geauga-TAC  History professor Molly Sergi.  Register here,KSU,2023-04-28 14:02:15+00:00,Kent State Geauga and Twinsburg Academic Center
"What a week. Wifey got a big promotion at work. Chiefs take a Wildcat in the first round and my 3 and half year old picked up the term ""Just relax"" which won't piss off my wife in the long term at all. Life is good! 😍🤣",KSU,2023-04-28 14:00:16+00:00,FANMAN_KSU
"Join the School of Emerging Media and Technology for a chance to ""tech up"" your skills during a virtual information session on Thursday, May 4 from 5:30-6:30 p.m.",KSU,2023-04-28 14:00:02+00:00,Graduate College at Kent State University
@ArrowheadPrice I'm a ku fan and I like the pic.  I have asked several KSU fans for insite.  All decent takes.,KSU,2023-04-28 14:00:01+00:00,Jeff
"Students studying computer science and virtual reality at K-State Salina now have a highly advanced educational space that utilizes ultramodern technology: a new extended reality lab space.

Read more at 

@KSU_Salina |  |",KSU,2023-04-28 13:50:01+00:00,K-State Salina
@FrankyWill_ His stock was rising to exactly where he was taken in the weeks leading up to the Draft by people who actually know football. Spags likes length and translatable speed (3-cone) and Felix is elite at both. He accomplished everything he did largely playing out of position at KSU.,KSU,2023-04-28 13:48:02+00:00,Tate Steinlage
A taste of spiritual reality in this movie - animation for adults.,KSU,2023-04-28 13:47:48+00:00,BoldBeauty
@2irl4u @tszzl @rahulchhabra07 Wtf is your problem with KSU?,KSU,2023-04-28 13:44:43+00:00,"Lack of Impulse Control, B.S."
Congrats to Amy Betz  @KSU_micro on being named recipient of KAWSE Award,KSU,2023-04-28 13:42:22+00:00,Dr. Beth Montelone
@BillyRayRae @ArrowheadLive thank you bruh. it’s insane how much people who don’t watch college football are obsessed with some of these kids,KSU,2023-04-28 13:39:30+00:00,ksu mgb 🌾🌾
"@TheRealMasonV Since I guess we now have to care about what college a team went to when they go on to the next level, how many KSU players have won Super Bowl mvp? NBA finals mvp? KU is one of a few schools that have a player to do both",KSU,2023-04-28 13:37:44+00:00,Jared Wilson
"Felix Anudike-Uzomah had to play in a 3-3-5, with his hand in the ground, over the tackle, getting doubled and held every passing down the last 2 years of his career. Now he gets to stand up and cut loose with George Karlaftis and Chris Jones drawing all the attention? It’s over.",KSU,2023-04-28 13:35:58+00:00,ksu mgb 🌾🌾
My old Boss’ sons went to high school with @fanudike &amp; played ball with him. I’ve heard such great stories throughout the years about him not only as a player but as a person. Then we all had the absolute pleasure of watching him play at KSU. I’m so excited he’s a Chief.,KSU,2023-04-28 13:35:53+00:00,Kingkiller - Jordan Rogers
"(Some) KU/Mizzou fans - ""K State doesn't have a presence in Kansas City.""

(Same) KU/Mizzou fans - ""Brett Veach drafted a K State player just to pander to the KC crowd.""",KSU,2023-04-28 13:35:37+00:00,ksu mgb 🌾🌾
"Exactly what was needed for pitiful run defense. Now get a TE, LB, RB, WR, &amp; OL!
OL-Cody Mauch/Blake Freeland, LB- Drew Sanders/DeMarvion Overshown,TE Sam LaPorta/Darnell Washington,RB Roschon Johnson/Devon Achane, WR-Marvin Mims/Rashee Rice,&amp; Noah Sewell LB Deuce Vaughn KSU!",KSU,2023-04-28 13:30:11+00:00,Mark Elfenbein
@Donny3513 No just your sniffer tweets on KSU threads that bash KSU football 🏈. Maybe you're coming to your senses that Kstate is going to develop local talent into draft picks. We'll see.,KSU,2023-04-28 13:22:12+00:00,Brian Bookwalter
"@ArrowheadLive from lots of angles I was getting the same feeling.. and unfortunately this is partly why drafting the KSU kid in the ""correct"" range feels like a let down",KSU,2023-04-28 13:18:05+00:00,scott hudson
I once saw Felix Anudike-Uzomah tie a single-game sack record until the NCAA told me I didn't.,KSU,2023-04-28 13:16:42+00:00,Marty Wallace
"Check out this article from @kentwired about KSU AGD Professor @Jima_e’s game studio, @SquareTableGame!",KSU,2023-04-28 13:16:33+00:00,Kent State Tusc
"This eUpdate covers a lot of ground! Check out articles on chilling injury to  and , starter fertilizer for soybeans,  planting, 2023  plot tours, restricted use pesticides, winter  variety trial results, and much more!",KSU,2023-04-28 13:16:26+00:00,Food-Reno
@ksu_mgb @ArrowheadAddict 🥱 KU owns K state,KSU,2023-04-28 13:16:13+00:00,Martínez Chiefs 2020s: 2xChamps🏆🏆
I think the FAU pick is a good one mostly because he’s one of the few names I recognize since he played at KSU. Best defensive player in the Big 12 and put up good numbers in an offense heavy conference,KSU,2023-04-28 13:10:52+00:00,Tim Peternell
Virginia Hamilton Reading Conference @KSU @StephanieRaub1,KSU,2023-04-28 13:06:15+00:00,Yvonne Hays
KING FELIX IS STAYING HOME. FULL CIRCLE MOMENT. Congrats fam @fanudike,KSU,2023-04-28 13:04:31+00:00,Klieman's Driver 👨🏼‍✈️
@gage_byers @howswedeitis7 @steveberklund @Whitney_Hartman Not really. Ku ksu game was a 10 pt game early in the 4th quarter so ku still had a chance (and that was with ku basically giving kstate 2 touchdowns). Alabama was up 30 in the 4th. Big difference,KSU,2023-04-28 13:02:48+00:00,Realist
@Jacksluck77 @ImpeccableGrpxs @bturner23 Forced inside? He was an edge at KSU.,KSU,2023-04-28 13:01:50+00:00,Chris Williams
Congratulations to Cody Wehlan for winning the KSU Graduate College “People’s Choice” Three Minute Thesis Competition Award.,KSU,2023-04-28 12:53:21+00:00,Conflict Mgmt. @ KSU
"@flightradar24 23 years, that bird has 7-10 more years in it by U.S. standards! I’m sure it is close to its cycle limit given shorter stage lengths.",KSU,2023-04-28 12:50:48+00:00,Evan
": Grade the  first round selection of EDGE Felix Anudike-Uzomah from KSU! 👇

@ArrowheadLive |",KSU,2023-04-28 12:50:47+00:00,Keaton Henry
@ColeJacksonFB I think we either draft KSU dude in the third or Bennett in 4th or fifth and sign Rock/Peters or even both and we ride with that,KSU,2023-04-28 12:46:09+00:00,John Guglielmone
Schools With A Player Drafted In The 1st Round 📈,KSU,2023-04-28 12:40:27+00:00,Dean 🌾🌾
@ColeJacksonFB Apple 🤣 👍🏽,KSU,2023-04-28 12:36:56+00:00,Marcus🏈🏀
"K-State, Scoular partner to create opportunities for farmers in Kansas",KSU,2023-04-28 12:36:05+00:00,NABC/K-State
Man I like the @fanudike pick and I hate kSU. He’s got tons of talent and only 21. Cheer up  he’s not Ryan Sims 😂,KSU,2023-04-28 12:34:02+00:00,Case from Missouri
@kwhite2020 @Jon_KyleMusic @theoriginaltxo @bnice19831 He didn't run at the combine or Ksu pro day because of a foot and groin injury he struggled with this year.  That time is just someone's wild guess.,KSU,2023-04-28 12:32:04+00:00,Patrick Mahomes Right Arm
"This is exactly why Kansas State football has thrived. Player development is what it's about.

Look at Felix Anudike-Uzomah coming out of high school. His work and the program turned him into an NFL first-round pick, proving why fans call him King Felix.",KSU,2023-04-28 12:31:22+00:00,Dean 🌾🌾
"We're so excited to welcome K-State’s premiere advocates and ambassadors to campus today!

If you're interested in learning more about KSU Foundation's Board of Trustees, check out this link. ➡️",KSU,2023-04-28 12:30:23+00:00,KSU Foundation
@kozah11 @flowardCo @_KSU Thank yoooou😭❤,KSU,2023-04-28 12:28:10+00:00,إياد
@zach_ehansen We’ve been running a fintech conference at KSU for two years now. We also have the only grad degree program in the state that focuses on fintech payments:,KSU,2023-04-28 12:25:23+00:00,Dr. Zafar
@NFTksu @S2O5D Thank you Ksu 🥰😘,KSU,2023-04-28 12:18:51+00:00,Oksana Bulgakova
"King of the City 👑

@fanudike is staying home

 ⚒️ @Chiefs",KSU,2023-04-28 12:17:00+00:00,Mark Haub 🌾🥩🚜💉🧪⚾️🏃
"✨ The 8th Extensive Family Medicine Review Course - Online✨ 
SBFM &amp; ABFM-Exam Oriented
17 Distinguished Speakers from: MNGHA, KFSH-RC, KSU, PSMMC, and more
📆6 - 30 May 2023
⏰06:00 PM- 10:00 PM
Registration link:

Discount Code is extended until April 30",KSU,2023-04-28 12:16:01+00:00,VMedi
"Can AI chatbots like ChatGPT help healthcare providers adapt quickly? This new study explores the potential of ChatGPT to generate mitigation suggestions for rapidly changing respiratory viruses.

@KSU_English",KSU,2023-04-28 12:15:10+00:00,Cureus
"Congratulations to our SOCM faculty! Dr. Amber Hutchins, promoted to Professor; Dr. Emily Scheinfeld, Dr. Burton Speakman, &amp; Dr. Tom Vizcarrondo, tenured &amp; promoted to Associate Professor; and Prof. Stella Payne &amp; Prof. Jeannette Jordan, promoted to Senior Lecturer. @ksuchss",KSU,2023-04-28 12:09:44+00:00,School of Communication & Media at Kennesaw State
that ksu brand 📈,KSU,2023-04-28 12:08:02+00:00,Stefan😶‍🌫️
This is not impulsive I've been watching KSU defensive snaps for over an hour this morning lol.,KSU,2023-04-28 12:06:41+00:00,Capo Shark
@KristenParlay23 @PJGreenTV I’m sure he drafted him inspire of KSU not because of it 😁,KSU,2023-04-28 12:00:51+00:00,J.C. ➐ 🇺🇦
"Good morning , , , , , , , , , , , , , , , , , , , , , ,   for assistance with accounting assignments, homework, &amp; finals.",KSU,2023-04-28 12:00:02+00:00,Accounting Homework & exams Help
@Chief_Wildcat Confrets on your KSU guy FAU being picked by our Champs! Think he’ll do well.,KSU,2023-04-28 11:51:02+00:00,RealChrisG
christopher diaz is a treasure.,KSU,2023-04-28 11:47:33+00:00,fallenangel_97
"I Declare KSU! 🦉✨The perfect place for me to pursue my passion and fulfill my dream of becoming a digital 2D animator.  So get ready KSU, because I’m coming!” 💜✨💛

    @KSUAdmissions_",KSU,2023-04-28 11:41:31+00:00,Fabiola
"Interested in the U.S. National Parks? Enroll in the summer online class Geology of the National Parks! @Geology_KSU For more information, check out the link.",KSU,2023-04-28 11:36:36+00:00,Melinda A. Cro
@scottwildcat Gonna end up with a lot of cats hopefully with this draft. Its a great problem to have and after my PC is purely KSU players it has been alot more fun.,KSU,2023-04-28 11:36:05+00:00,Greg Houser
"@arboxart Thank you Ksu, color grading ahead, so they'll become even better!💥💕",KSU,2023-04-28 11:30:25+00:00,Borislav
@Stanimal032 That is why I don’t have a favorite team. I cheer for my favorite players that just so happen to be KSU Wildcats😬,KSU,2023-04-28 11:27:34+00:00,Dia D. Panzer-Biddle🌻
@PeterZeihan Írán is Russian and Chinese ally. And it will hit Europe as well,KSU,2023-04-28 11:23:39+00:00,orlov
"-Hill
                                 .
Winter classes
Finals
Essays pay",KSU,2023-04-28 11:18:09+00:00,Khateb Assignments..
Try our essay writing services today,KSU,2023-04-28 11:14:00+00:00,Jade
"@kwhite2020 @BrianBookwalter @UnnecRoughness @BFW Yes, ksu was by far and away the best team in the big12. It took 9 injuries in one game for TCU to beat us, and UT only beat has because WH didn't get to start. M 

Guess who also beat UT multiple times? 

Ron Prince. And he was a terrible coach.",KSU,2023-04-28 11:04:47+00:00,Battery Cat 🌾🌾
Spring clean 🧽,KSU,2023-04-28 11:04:42+00:00,Violet † Hemingway
"@KellytehGeek - With the 31st pick, in the 2023 NFL Draft...the Kansas City Chiefs select:",KSU,2023-04-28 10:59:25+00:00,Joel Goedken
@LeviThompson93 @ksu_mgb @NFLGameDay @nflnetwork @fanudike @Chiefs Measurables are a huge part of the draft,KSU,2023-04-28 10:57:28+00:00,Jacob Goldenstein
@ksu_cojac @KYSUMBB Gotta few down here coach✊🏽 check ‘‘em out..,KSU,2023-04-28 10:50:52+00:00,Dub-C_Coach_Taylor
@Whitney_Hartman @bturner23 I know KU never held him…I think hr held our guys actually (yes sarcasm….) - bad takes by a rival school fans on a good player - what’s bizarre is the Chiefs take KSU F.A.U. weeks after F.A.U beat KSU,KSU,2023-04-28 10:38:34+00:00,ROCKCHALKKU
@Kory_B12C @SoonerJG @GabeIkard @Big12Conference The stud DE from KSU,KSU,2023-04-28 10:28:19+00:00,ChrisRich88
The @KSU_SOCM's first ever film festival is TOMORROW! Watch the films! Walk the Gold Carpet! Click the link  to reserve your seat!,KSU,2023-04-28 10:25:41+00:00,Dr. Katie Kaukinen
"@mikelong122 @GetOnYaJ_O_B @UnnecRoughness @BFW No civil war history between KU and KSU. We fought for the same state. That’s your opinion to dislike KU and our fan base dislikes another school rooted in a historic time. I root for you guys if we’re not playing each other in any game, just like I would Baylor, TTU Etc….",KSU,2023-04-28 10:17:51+00:00,Lucas Snyder
@DuperFPS @EsportsatUCF @fps_REAL @Jay_Ixl @DaeganVal @bzrFPS @ajldotexe Proud of how y’all played. Had a tremendous season.,KSU,2023-04-28 10:14:29+00:00,Ghost Byrd
Our HMS students made us so proud today at the KSU Reading and Writing Festival!  And… we had multiple awards winners in so many writing categories! @SandyVanzanten,KSU,2023-04-28 10:09:14+00:00,Sandy VanZanten
For academic help kindly Hmu💌,KSU,2023-04-28 10:08:07+00:00,TOP WRITING PROFFESSIONAL TUTORS🥇📚
@itsKappybara You guys are crazy 😎,KSU,2023-04-28 10:06:44+00:00,Ghost Byrd
"DM for sciences, nursing and math.",KSU,2023-04-28 10:05:25+00:00,TOP WRITING PROFFESSIONAL TUTORS🥇📚
Need help with online college classes? DM for expert assistance in Algebra &amp; Statistics.,KSU,2023-04-28 10:05:00+00:00,TOP WRITING PROFFESSIONAL TUTORS🥇📚
"@silverpebble Oh god, catching up on your tweets - love this!  Feel less alone in my disparaging views on Lemon Ksu. 🤣🤣🤣
But extremely sad to learn of your scary diagnosis!  Everything crossed for successful removal and excellent recovery. ♥️",KSU,2023-04-28 10:02:01+00:00,Avril Jones LRPS 🇪🇺☮️📷🌹🚴‍♀️4️⃣4️⃣☮️
@tashanreed I like CB Brents ( KSU) at 38 better than I like Porter. 6-3 press zone corner with speed and will tackle in the run game,KSU,2023-04-28 09:39:48+00:00,Ahmad ali
@randaalosaimii @flowardCo @_KSU Thank you ❤️!!,KSU,2023-04-28 09:32:36+00:00,مُنذر العصيمي🎈.
"@Boswell_KSU Dr. Suzy D'enbeau why you care so much to give a right to children between age 1 to 18 to possess and use steroids, drugs, cigarettes, guns, alcohol, to have sexual intercourse, tattoos, mutilation
and castration of their reproductive organs?",KSU,2023-04-28 08:43:38+00:00,B06U5
@BrianBookwalter @bnice19831 What? Why are you bringing KU and KSU into this? Also no they don’t lmao we have had better players in the NFL then you even when we sucked. I have stated why I feel this way but you don’t respond to that,KSU,2023-04-28 08:33:15+00:00,Kendrick White
"@NFTksu Very Good morning dear Ksu 😊🥰
Have a Cool Friday)))",KSU,2023-04-28 07:49:28+00:00,NFTwithU / The World of Wishes
"@DuperFPS @KSU_Byrd It’s not that bad. Algorithm Analysis, however… it’s data structures 2.0 and I dread taking it online",KSU,2023-04-28 07:41:54+00:00,Sparrow
@90_ksu @mcclellan_myles @bturner23 There were at least 5 of these a game.,KSU,2023-04-28 07:37:25+00:00,"Griff, the Dj 🌾🌾🌾"
"@EnthusiastKSU Nope, grew up an Aikman, Emmit, and Deon fan..and I’m loyal to my teams to a fault. I was always the odd ball in my friend group, they were KU, I was KSU. They watched the Royals, I watched WGN and the Cubs. Plus the red and yellow just made me think of McDonald’s as a kid.",KSU,2023-04-28 07:27:27+00:00,"Griff, the Dj 🌾🌾🌾"
"Tonight in Uman', in the heart of Ukraine, Russians shelled another residential building while people were sleeping. Nine were killed, including a preschooler, and 15 were wounded.

The same night, in another city, Dnipro, a young woman and a 3-year-old child were killed in…",KSU,2023-04-28 07:24:38+00:00,Serbina Kseniia
"@DjKstate @Whitney_Hartman @howswedeitis7 @steveberklund WTF. KSU smoked your asses this year. Period, done, end of story. Going to do it again this year.",KSU,2023-04-28 07:15:41+00:00,Brian
@247Crap @TravisSkol @Brett_McMurphy What like that means the SEC should get credit? Like UT is just going to crank ‘em out for the SEC? The last time UT produced a 1st round pick was 2015. Bijan played every snap of his career in the B12. Remember: KSU &amp; Baylor both have more B12 CFB titles this century than UT.,KSU,2023-04-28 07:02:26+00:00,Ummagumma
@MissTerryMete @DupinAuggi wonder how KSU would feel about all this,KSU,2023-04-28 06:58:54+00:00,the_silentkoala
"@mhendu_ @GarrettSisti Watched the film plenty.  Feel free to point me to where QJ played a decent secondary outside of the Michigan game is you want to bring up film.  He rocked Julius Brents, but KSU (a zone-heavy team) left Brents on an island with no safety help the entire reg season game.",KSU,2023-04-28 06:49:12+00:00,Sean Meusch - CandyLand World Champion
@KsushaEks Morning beautiful Ksu🖤,KSU,2023-04-28 06:45:45+00:00,V E R A
"@RealBirdLawyer I don't get MU hate for KSU. I'm a Tiger fan and look at KSU as that sibling you always want to beat whenever you compete, but you don't really care for other people doing it... especially ku... because fuck ku.
I love the FAU pick. Hometown kid with something to prove. LFG!",KSU,2023-04-28 06:35:48+00:00,Mr. G
"@fanudike 
Very happy about  going to the Chiefs!  KSU &amp; Chiefs combination feels like MU &amp; Chiefs combination. Look at Bolton!

Disappointed in the state of Kansas today. 😔",KSU,2023-04-28 06:19:24+00:00,Michael
"Good morning, Improve finance and accounting grades with expert tutors.  For college, homework, and exams.",KSU,2023-04-28 06:18:48+00:00,FREELANCER ERIC
"Welcome to Townpark Village! This beautiful luxury townhome is located in the heart of Kennesaw, right off the 575, and convenient to KSU an...

Click here for details:",KSU,2023-04-28 06:12:46+00:00,Innovative Properties Group
"Tonight, I realized that I may own stock in the GB packers, but I’m a 4th generation KSU grad. I watch football on Sundays in support of the cats in the NFL",KSU,2023-04-28 06:08:28+00:00,🌾💜Lindsay Helms💜🌾
"@ksu_mgb @ArrowheadAddict From a mizzou fan, Thank you.",KSU,2023-04-28 05:57:10+00:00,Lavon II
Take it from someone who hates KSU Felix the Cat is one bad dude,KSU,2023-04-28 05:55:15+00:00,Luc
@RationalCatsFan @KU_Football @KCStar @CoachLeipold @NFLDraft 75% of the NFL fans doesn’t even know who he is. Mainly the big 12. So just mainly KSU. As I said… what a shocker.,KSU,2023-04-28 05:54:38+00:00,.
@ksu_mgb @WillieDPOYszn In what way am I being a dick? Never said he’ll be bad. My claim was it’s not a very exciting pick and is higher than a lot of where draft community had him. No analyst has raved the pick and I’ve seen two grades as a C+ and a C. They must be dicks too.,KSU,2023-04-28 05:53:35+00:00,Franklin Williams
@ksu_mgb @WillieDPOYszn How is that completely false?  If you asked a chiefs fan who studies the draft to list 10 realistic guys at 31 they would like I doubt FDU would have made it.,KSU,2023-04-28 05:45:12+00:00,Franklin Williams
"tech had a player drafted before tcu, ou, osu, baylor, wvu, and ksu 🥶🥶🥶",KSU,2023-04-28 05:43:26+00:00,Cheyne Guinn
"@FrankyWill_ @WillieDPOYszn that’s completely false. many fans are understandably upset because we missed out on nolan smith by 1 pick. you’re right, i believe he’s generational. but felix is truly a beast any bias aside. he’ll be great. anyone who watched him play this year knows how good he is and can be",KSU,2023-04-28 05:42:14+00:00,ksu mgb 🌾🌾
@ksu_mgb @WillieDPOYszn The main point is if you told Chief fans this morning they walked away with FAU the vast majority would probably be a little disopointed or say meh. That’s not a KU or KSU thing even though people will try to make it one.,KSU,2023-04-28 05:37:49+00:00,Franklin Williams
Branch at 32 still got solid cb to get at 49 like Brent’s(ksu) cam(sc) 😬,KSU,2023-04-28 05:35:07+00:00,TheKid!
@FrankyWill_ @WillieDPOYszn mazi smith also being at 49 says a lot about that list,KSU,2023-04-28 05:32:59+00:00,ksu mgb 🌾🌾
"Sad man, y’all can’t even give the hometown kid a chance. Dominated the B12 for 2 years. Has great bend(something chiefs fans badly wanted at edge). Just turned 21, dude is a great prospect and this was his range. Get the same vibe as the Bolton pick because he was a Mizzou guy.",KSU,2023-04-28 05:31:14+00:00,🌾Ekow’s_Island🌾
Love the pick!!!!  Go be great @fanudike,KSU,2023-04-28 05:30:02+00:00,🌾Ekow’s_Island🌾
